	Away Shooting Percentage	Away Team	Home Shooting Percentage	Home Team
455	0.41095890411	ATL	0.469135802469	POR
456	0.426829268293	GSW	0.506849315068	MEM
457	0.4	NJN	0.392857142857	CHI
458	0.434782608696	SAS	0.404494382022	LAC
459	0.444444444444	BOS	0.378048780488	DET
460	0.373333333333	CHA	0.5	IND
461	0.444444444444	DAL	0.46511627907	NYK
462	0.485148514851	DEN	0.489361702128	OKC
463	0.448717948718	LAL	0.425	PHX
464	0.383720930233	MIL	0.341176470588	NJN
465	0.364864864865	ORL	0.475	MIA
466	0.444444444444	PHI	0.388235294118	MIN
467	0.376344086022	SAC	0.359550561798	CLE
468	0.395061728395	UTA	0.513888888889	HOU
469	0.405405405405	ATL	0.386363636364	CHI
470	0.391891891892	BOS	0.404494382022	DAL
471	0.428571428571	LAC	0.457831325301	GSW
472	0.481012658228	MEM	0.472972972973	HOU
473	0.363636363636	MIN	0.402173913043	DEN
474	0.390243902439	NJN	0.4	NYK
475	0.362637362637	NOH	0.45	OKC
476	0.434210526316	ORL	0.406593406593	MIL
477	0.410256410256	POR	0.457831325301	LAL
478	0.461538461538	SAS	0.47619047619	UTA
479	0.428571428571	WAS	0.46835443038	PHX
480	0.389473684211	DET	0.435897435897	CLE
481	0.53164556962	NOH	0.5	IND
482	0.364705882353	PHI	0.397435897436	MEM
483	0.449438202247	SAC	0.555555555556	MIA
484	0.380952380952	SAS	0.593023255814	POR
485	0.395061728395	ATL	0.475	NYK
486	0.485714285714	BOS	0.5	OKC
487	0.40243902439	DEN	0.441860465116	LAC
488	0.416666666667	DET	0.526315789474	TOR
489	0.464285714286	GSW	0.477777777778	PHX
490	0.4	IND	0.352272727273	CHA
491	0.460526315789	LAL	0.4	DAL
492	0.420454545455	MIL	0.544303797468	CHI
493	0.404494382022	NOH	0.317647058824	CLE
494	0.535714285714	ORL	0.469135802469	NJN
495	0.40243902439	PHI	0.461538461538	HOU
496	0.447916666667	SAC	0.488095238095	WAS
497	0.458823529412	UTA	0.402597402597	MIN
498	0.384615384615	LAL	0.467532467532	OKC
499	0.392405063291	NYK	0.494117647059	MIA
500	0.378048780488	ORL	0.397435897436	ATL
501	0.476744186047	SAS	0.44578313253	DEN
502	0.445945945946	BOS	0.397435897436	CLE
503	0.341176470588	GSW	0.440476190476	IND
504	0.512820512821	MIN	0.470588235294	LAC
505	0.440476190476	NJN	0.359550561798	DAL
506	0.404494382022	NOH	0.455555555556	CHI
507	0.5	PHI	0.316455696203	DET
508	0.466666666667	TOR	0.386666666667	HOU
509	0.470588235294	UTA	0.440476190476	SAC
510	0.48275862069	WAS	0.450549450549	MIL
511	0.439024390244	CHA	0.5	DET
512	0.420454545455	CHI	0.43023255814	SAS
513	0.463414634146	CLE	0.505882352941	NYK
514	0.443037974684	DAL	0.4875	MEM
515	0.409638554217	GSW	0.336956521739	ATL
516	0.390243902439	HOU	0.48275862069	UTA
517	0.40625	MIL	0.459770114943	BOS
518	0.393258426966	MIN	0.488095238095	LAL
519	0.384615384615	OKC	0.411111111111	PHI
520	0.453333333333	ORL	0.411111111111	WAS
521	0.436781609195	POR	0.483516483516	DEN
522	0.441558441558	TOR	0.375	NOH
523	0.478260869565	LAC	0.46835443038	SAC
524	0.475609756098	MIA	0.473684210526	POR
525	0.395348837209	MIN	0.53164556962	PHX
526	0.513513513514	OKC	0.47619047619	ORL
527	0.373493975904	CHA	0.475609756098	SAS
528	0.52808988764	CHI	0.4375	CLE
529	0.44578313253	DAL	0.454545454545	NOH
530	0.443298969072	DEN	0.473684210526	HOU
531	0.40243902439	GSW	0.47191011236	PHI
532	0.367816091954	LAC	0.35	PHX
533	0.469135802469	MEM	0.527777777778	TOR
534	0.493333333333	MIA	0.422222222222	UTA
535	0.376470588235	MIL	0.453488372093	ATL
536	0.447368421053	NJN	0.51724137931	BOS
537	0.436893203883	SAC	0.536585365854	LAL
538	0.44578313253	CLE	0.459770114943	WAS
539	0.381578947368	DET	0.493333333333	MEM
540	0.4375	IND	0.407407407407	NOH
541	0.46835443038	MIL	0.518518518519	ORL
542	0.5375	MIN	0.481927710843	POR
543	0.41095890411	OKC	0.435294117647	ATL
544	0.447058823529	UTA	0.48	DAL
545	0.475609756098	CHI	0.39175257732	PHI
546	0.418604651163	DEN	0.444444444444	SAS
547	0.3625	GSW	0.371794871795	TOR
548	0.46511627907	LAC	0.43023255814	HOU
549	0.375	MIA	0.492957746479	LAL
550	0.485294117647	NJN	0.3875	CHA
551	0.436170212766	NYK	0.436893203883	BOS
552	0.383838383838	SAC	0.454545454545	PHX
553	0.428571428571	DAL	0.381578947368	OKC
554	0.542168674699	GSW	0.423529411765	WAS
555	0.341772151899	IND	0.423076923077	CHI
556	0.404761904762	LAC	0.4	MIN
557	0.414285714286	NOH	0.430555555556	POR
558	0.443037974684	ORL	0.405063291139	TOR
559	0.372340425532	PHI	0.397727272727	MIL
560	0.459183673469	SAC	0.454545454545	DEN
561	0.5	UTA	0.456790123457	CLE
562	0.457831325301	ATL	0.442857142857	IND
563	0.385542168675	HOU	0.432098765432	BOS
564	0.41975308642	LAL	0.397849462366	DET
565	0.373493975904	NJN	0.584415584416	MIA
566	0.380952380952	NYK	0.3875	DAL
567	0.3875	ORL	0.475	CHA
568	0.460526315789	ATL	0.4375	MIA
569	0.35	BOS	0.483146067416	PHI
570	0.518072289157	CHI	0.477272727273	MIL
571	0.451219512195	CLE	0.432098765432	DEN
572	0.414285714286	HOU	0.592105263158	TOR
573	0.460526315789	LAC	0.458333333333	NJN
574	0.395061728395	LAL	0.467391304348	WAS
575	0.525	MEM	0.443037974684	GSW
576	0.545454545455	NOH	0.5	SAC
577	0.427083333333	NYK	0.541176470588	SAS
578	0.452380952381	PHX	0.43956043956	OKC
579	0.47311827957	POR	0.474358974359	MIN
580	0.448275862069	UTA	0.470588235294	CHA
581	0.436781609195	DAL	0.486842105263	PHX
582	0.421052631579	ORL	0.406976744186	CHI
583	0.424657534247	ATL	0.558823529412	DET
584	0.417582417582	CLE	0.486842105263	OKC
585	0.453488372093	DAL	0.505882352941	SAC
586	0.511904761905	LAC	0.487179487179	SAS
587	0.475609756098	LAL	0.456790123457	MIN
588	0.361445783133	NJN	0.348837209302	CHA
589	0.458333333333	NOH	0.561643835616	DEN
590	0.55421686747	NYK	0.483870967742	MIL
591	0.430555555556	POR	0.477272727273	BOS
592	0.404761904762	UTA	0.525641025641	PHI
593	0.409090909091	CHA	0.630136986301	OKC
594	0.373333333333	DAL	0.540540540541	GSW
595	0.560975609756	HOU	0.530864197531	NJN
